u_idx,i_idx,timestamp
243,54488,1370131200
243,54379,1373673600
244,29797,1299542400
244,13790,1362960000
244,11477,1366761600
244,30485,1366761600
245,1052,1168473600
245,6132,1168473600
245,7129,1252281600
245,7510,1320451200
245,8236,1342310400
245,17181,1362787200
245,33131,1372809600
245,52427,1386115200
245,52935,1386115200
245,16025,1391817600
245,28401,1391817600
245,39569,1391817600
245,37139,1395273600
245,37442,1395273600
245,52594,1395273600
245,52909,1395273600
245,15763,1396915200
246,8077,1334534400
246,17568,1334534400
246,31378,1334534400
247,3172,1231804800
247,14985,1231804800
247,434,1295740800
247,30600,1295740800
247,55965,1366416000
248,50857,1363824000
248,6343,1388448000
248,18868,1388448000
248,23471,1388448000
248,53760,1388448000
249,12287,1357603200
249,23162,1357603200
249,55180,1386115200
250,39574,1356220800
250,46846,1356220800
250,5924,1356307200
250,5981,1356307200
250,13365,1356307200
251,12987,1192320000
251,15810,1219276800
251,19769,1258675200
251,19827,1258934400
251,24513,1260662400
251,13971,1261440000
251,19664,1264032000
251,22527,1266192000
251,24201,1266192000
251,29241,1282003200
251,25403,1295222400
251,20106,1295827200
251,33785,1297555200
251,12294,1299801600
251,37725,1307664000
251,32155,1313366400
251,33433,1313366400
251,40011,1316476800
251,45210,1334707200
251,25715,1336435200
251,48372,1343174400
251,49551,1344297600
251,44938,1350432000
251,47061,1350950400
251,33711,1355443200
251,50012,1355702400
251,50011,1360886400
251,52831,1363132800
251,11249,1368489600
251,49552,1368489600
251,53685,1368489600
251,56243,1368489600
251,56652,1368489600
251,57146,1372032000
251,50728,1373932800
251,53969,1376524800
251,58362,1376524800
251,49281,1379462400
251,58242,1379462400
252,8221,1384300800
252,15652,1384300800
252,48648,1384300800
253,2434,1255046400
253,8101,1273017600
253,9740,1273017600
253,12180,1273017600
253,12610,1273017600
253,13463,1273017600
253,16786,1273017600
253,21339,1273017600
253,34673,1304640000
253,19571,1320105600
253,5402,1338940800
253,8214,1338940800
253,27289,1339977600
253,10982,1340064000
253,18908,1340236800
253,23262,1340236800
253,1863,1343952000
253,38270,1348185600
253,26032,1348704000
253,3857,1349308800
253,2034,1349395200
253,29991,1349395200
253,30432,1351728000
253,37858,1351728000
253,38971,1351728000
253,16412,1356480000
253,21250,1356480000
253,45291,1356480000
253,12314,1356566400
253,26028,1360627200
253,42460,1360627200
253,4275,1360800000
253,16679,1361059200
253,26830,1361664000
253,4898,1361750400
253,83,1367020800
254,52492,1350864000
254,28805,1355184000
254,46123,1355184000
255,4728,1282262400
255,20000,1286582400
255,44186,1360368000
255,53656,1366329600
255,15742,1372118400
256,5619,1169078400
256,7829,1169078400
256,7995,1169078400
256,19149,1258761600
257,11135,1200096000
257,10097,1208390400
257,12854,1208390400
257,14063,1208390400
257,2712,1252713600
258,1301,1400025600
258,11843,1400025600
258,29063,1400025600
259,52372,1393545600
259,24010,1396310400
259,57019,1396483200
260,8258,1181520000
260,9919,1181520000
260,14610,1223251200
260,10258,1332720000
260,15753,1332720000
260,18158,1332720000
260,8797,1337126400
260,4470,1337212800
260,20657,1353283200
260,19327,1363132800
260,5491,1363910400
261,12356,1350691200
261,32814,1350691200
261,795,1351814400
262,12998,1307577600
262,23842,1343865600
262,28464,1343865600
263,4383,1182902400
263,15277,1306022400
263,45889,1356134400
264,55119,1357862400
264,10148,1357948800
264,13860,1357948800
264,20894,1357948800
264,35443,1357948800
264,39057,1357948800
264,41382,1357948800
264,50732,1357948800
264,51603,1357948800
264,37742,1358121600
264,39086,1358121600
265,8080,1172188800
265,44893,1360368000
265,31265,1362182400
266,18885,1359590400
266,42728,1359590400
266,35843,1370476800
266,31080,1400976000
267,11951,1228176000
267,19101,1269734400
267,19264,1278460800
267,22171,1281916800
267,21360,1284681600
267,10209,1291593600
267,23505,1291593600
267,26914,1291593600
267,32648,1300060800
267,20446,1358380800
268,3578,1391299200
268,13020,1391299200
268,14955,1391299200
268,32819,1391299200
268,34751,1391299200
268,42729,1391299200
268,48430,1391299200
268,51931,1391299200
268,53012,1391299200
268,54127,1391299200
268,56429,1391299200
268,56452,1391299200
269,18902,1280880000
269,20661,1281312000
269,43899,1346630400
269,32962,1351296000
269,42533,1351468800
269,49552,1352419200
269,51347,1356480000
269,45630,1362355200
269,49781,1363219200
269,46620,1383350400
269,22755,1383609600
269,3139,1384300800
269,42777,1384300800
269,56119,1384300800
269,25670,1385683200
269,44083,1385683200
269,52920,1385683200
269,56421,1385683200
270,36310,1333238400
270,31937,1349136000
270,28698,1390521600
271,42153,1346889600
271,7426,1384646400
271,59828,1386720000
272,42195,1322784000
272,28031,1356220800
272,34605,1356220800
272,51385,1356220800
273,10384,1182729600
273,14967,1228348800
273,12784,1245110400
274,8195,1149897600
274,8205,1163894400
274,3318,1172880000
274,7001,1173484800
274,8252,1174003200
274,10547,1187136000
274,12497,1202083200
274,21360,1245456000
274,28384,1275955200
274,32375,1290384000
274,28859,1299024000
274,40138,1319068800
274,41414,1320796800
274,49546,1352937600
274,49551,1352937600
275,56354,1377302400
275,42482,1400889600
275,43212,1400889600
275,52595,1400889600
275,54406,1400889600
276,17019,1222905600
276,9886,1255305600
276,46409,1350172800
277,18692,1287964800
277,37038,1362009600
277,26137,1367280000
278,9909,1185235200
278,16693,1238457600
278,20784,1239926400
278,15694,1247356800
278,23014,1255651200
279,39951,1296086400
279,12931,1296259200
279,4728,1336780800
280,912,1208736000
280,14754,1232236800
280,16098,1232236800
280,16329,1238198400
280,18401,1321488000
280,2672,1360886400
280,4677,1360886400
280,7222,1360886400
280,8696,1360886400
280,12031,1360886400
280,24365,1360886400
280,44064,1360886400
280,10466,1390867200
280,14437,1390867200
280,41617,1390867200
281,13695,1233705600
281,18734,1239840000
281,11332,1259280000
281,29105,1390176000
281,47671,1390176000
281,52955,1390176000
282,30098,1310169600
282,26619,1313625600
282,4305,1314316800
282,34378,1319328000
282,51012,1377993600
282,25670,1378252800
282,51385,1397606400
283,14356,1357603200
283,16542,1357603200
283,46800,1357603200
283,51164,1357603200
283,45044,1364947200
283,52687,1369180800
283,13664,1383004800
283,53370,1383004800
284,10258,1222128000
284,13112,1250812800
284,17323,1250812800
285,761,1010361600
285,1483,1034035200
285,5295,1106092800
286,40369,1369872000
286,32989,1402012800
286,26814,1404432000
287,39617,1351728000
287,44120,1368489600
287,45785,1368489600
288,60987,1400803200
288,36920,1403481600
288,58469,1403481600
289,12024,1198368000
289,10675,1261872000
289,32404,1344556800
289,21533,1358640000
289,41343,1379635200
289,17778,1396569600
289,19842,1396569600
290,3789,1122336000
290,18124,1230681600
290,5255,1233619200
290,20328,1236124800
290,16921,1251244800
290,17549,1264896000
290,27526,1282089600
290,10534,1283817600
290,2534,1305072000
290,27038,1306281600
290,41277,1319241600
290,29559,1319932800
290,34113,1322092800
290,7032,1334793600
290,16816,1344124800
291,11641,1217808000
291,12244,1240531200
291,22745,1250640000
291,2157,1258070400
291,24782,1262736000
291,35567,1303948800
291,11147,1317168000
291,32729,1327276800
291,28963,1330041600
292,41787,1345507200
292,41100,1365379200
292,28384,1372032000
293,10267,1232496000
293,17963,1235606400
293,2564,1236470400
293,6875,1241740800
293,17549,1241740800
293,24148,1296000000
293,2005,1319068800
293,18832,1319068800
293,23808,1319068800
293,34238,1319068800
293,29232,1381017600
294,55541,1382572800
294,61065,1383350400
294,58087,1384387200
294,58277,1390867200
294,60589,1391990400
295,17535,1262908800
295,9020,1275609600
295,7463,1322697600
295,13305,1322697600
295,29293,1322697600
295,27689,1340755200
296,20664,1269043200
296,20666,1269043200
296,1741,1373155200
297,23692,1358726400
297,47264,1358726400
297,21468,1376524800
297,26296,1376524800
297,26297,1376524800
297,38650,1376524800
298,7889,1175299200
298,5197,1181520000
298,13475,1219795200
298,17255,1220572800
298,9477,1222732800
298,15838,1222732800
298,18191,1238803200
298,18207,1238803200
298,10246,1276300800
298,23800,1303776000
298,25793,1303776000
298,32330,1303776000
298,3006,1303948800
298,21179,1303948800
298,34034,1304380800
298,3138,1307318400
298,34088,1309305600
298,16975,1310688000
298,35807,1311033600
298,31368,1311724800
298,39134,1313452800
298,25307,1316044800
298,31258,1316908800
298,45469,1339545600
298,45480,1341446400
298,17736,1343606400
299,16464,1287792000
299,20756,1292803200
299,10438,1386115200
300,4145,1162252800
300,31694,1308700800
300,25702,1311033600
300,37056,1323993600
300,41277,1337817600
300,33864,1338422400
300,29468,1366934400
301,7121,1377043200
301,14955,1377043200
301,60961,1386460800
302,35950,1340323200
302,25568,1367798400
302,18795,1376524800
302,22489,1376524800
302,48316,1376524800
302,4728,1377475200
302,6159,1381449600
302,50637,1381449600
302,1570,1389571200
302,24236,1389571200
302,46554,1389571200
302,50956,1389571200
302,56440,1389571200
302,1006,1389657600
302,15763,1389657600
302,18117,1389657600
302,25839,1389657600
302,32333,1389657600
302,38185,1389657600
302,35599,1397174400
303,11954,1373328000
303,14420,1373328000
303,22334,1373328000
303,48991,1377561600
303,57157,1377561600
304,31261,1319673600
304,21561,1357862400
304,31792,1357862400
304,42155,1357862400
304,46787,1376265600
305,17788,1291939200
305,31365,1292112000
305,4853,1293321600
305,9775,1295913600
305,12971,1296432000
306,13305,1203811200
306,19614,1278806400
306,46885,1345075200
306,36718,1347494400
307,11009,1202428800
307,13854,1233878400
307,14798,1233878400
307,16717,1239235200
307,12578,1251936000
307,37266,1323129600
307,17625,1323475200
307,32885,1337040000
307,37296,1347408000
307,27340,1357689600
307,4446,1359331200
307,38797,1359331200
307,46900,1359331200
308,10587,1239062400
308,18118,1265328000
308,14519,1287532800
309,4728,1389830400
309,5751,1389830400
309,5968,1389830400
309,6115,1389830400
309,23508,1389830400
309,31243,1389830400
309,50816,1389830400
309,25485,1390867200
310,22732,1305936000
310,21946,1357344000
310,48679,1357344000
310,23235,1357776000
311,1975,1107648000
311,3731,1109376000
311,7249,1152576000
312,2987,1262044800
312,23583,1262044800
312,24154,1263945600
312,16160,1294963200
313,10844,1361836800
313,14498,1369958400
313,38902,1369958400
313,45341,1369958400
314,42599,1358035200
314,29105,1361232000
314,31344,1388275200
314,50414,1388275200
314,51494,1388275200
314,10740,1392249600
314,36665,1392249600
314,41781,1393372800
315,16113,1221004800
315,6363,1254268800
315,48482,1367280000
316,2000,1370390400
316,14670,1370390400
316,18769,1370390400
316,31102,1370390400
316,34755,1370390400
316,35917,1370390400
316,36186,1370390400
316,40981,1370390400
316,49906,1370390400
316,2838,1388707200
317,29045,1327449600
317,42697,1327449600
317,11249,1375660800
317,47877,1375660800
318,15358,1218412800
318,15341,1224028800
318,6430,1244073600
319,45926,1357862400
319,55029,1357862400
319,49417,1375401600
319,36614,1376352000
320,1369,1256774400
320,29559,1309564800
320,2909,1313971200
320,46817,1366934400
320,33181,1369699200
321,23068,1287446400
321,31034,1291248000
321,28552,1363392000
321,3143,1368921600
321,31860,1397260800
322,46645,1338768000
322,35676,1371168000
322,24876,1373846400
323,25004,1399161600
323,39879,1399161600
323,48952,1399161600
323,54107,1399161600
324,3476,1345420800
324,31726,1350950400
324,46825,1350950400
325,31265,1353888000
325,38902,1353888000
325,49064,1355184000
325,16787,1382918400
326,12228,1244764800
326,8021,1275696000
326,38107,1360627200
326,48457,1372377600
326,13664,1380672000
327,7901,1239494400
327,9501,1239494400
327,9788,1239494400
327,10539,1239494400
327,12499,1239494400
327,15994,1239494400
327,31100,1328486400
327,4,1329955200
327,11477,1329955200
327,11995,1329955200
327,13551,1329955200
327,34881,1329955200
328,17095,1267056000
328,28889,1306454400
328,19534,1346716800
328,41276,1347062400
328,35321,1358380800
328,54200,1358380800
329,17805,1265328000
329,27775,1269302400
329,4687,1357862400
329,7868,1357862400
329,9941,1357862400
329,13774,1357862400
329,15743,1357862400
329,36685,1357862400
329,45993,1357862400
329,48755,1363478400
329,45757,1364083200
329,24050,1381190400
329,31726,1381190400
329,9688,1381449600
329,4775,1385856000
329,50272,1385856000
329,59949,1386720000
329,42061,1387670400
330,18661,1232236800
330,35636,1386892800
330,33384,1387497600
331,31732,1290038400
331,27436,1295395200
331,12259,1311206400
331,23383,1328486400
331,40908,1334966400
331,27809,1336435200
331,36832,1337990400
331,20741,1341705600
331,31869,1341705600
331,42047,1341705600
331,33899,1344988800
331,41711,1354492800
331,36970,1362614400
331,48129,1362614400
331,6597,1366588800
331,41100,1391731200
331,46354,1391731200
331,48398,1391731200
331,42556,1397347200
331,36078,1397692800
331,4474,1402012800
332,28492,1281139200
332,35004,1321747200
332,25956,1384214400
333,11230,1200614400
333,23897,1286668800
333,8832,1294099200
333,11770,1294099200
333,19554,1296950400
333,39818,1360108800
333,45879,1360108800
333,49924,1373241600
334,38902,1370390400
334,40567,1370390400
334,47792,1373068800
335,23538,1291507200
335,35266,1301961600
335,27621,1303862400
335,36580,1303862400
335,37042,1355011200
335,8554,1366761600
335,20159,1366761600
335,44425,1366761600
335,47453,1366761600
335,54449,1366761600
335,257,1382054400
335,13901,1382054400
335,22451,1388534400
336,34185,1398211200
336,39110,1398211200
336,49906,1398211200
336,47800,1398988800
337,17521,1235260800
337,13264,1267401600
337,19188,1267401600
337,26936,1286323200
338,17037,1340150400
338,47309,1344902400
338,1945,1369267200
338,2747,1369267200
338,2748,1369267200
338,3589,1369267200
339,20236,1304985600
339,23474,1337644800
339,59167,1380499200
339,49889,1381190400
340,22852,1258588800
340,41718,1337558400
340,47671,1359504000
340,37715,1362787200
340,47744,1362787200
341,3663,1125792000
341,13915,1265760000
341,17668,1382227200
341,25670,1382227200
341,46185,1382227200
342,15138,1246233600
342,15140,1246233600
342,16954,1246233600
342,17360,1246233600
342,19910,1246233600
342,4482,1255737600
342,12859,1255737600
342,20830,1266969600
342,42628,1320796800
342,43156,1322697600
342,44602,1322697600
342,44792,1322697600
342,27120,1357171200
343,1167,1042588800
343,2128,1067126400
343,9207,1197072000
343,6039,1199318400
343,23365,1254787200
343,25391,1264464000
343,12511,1264550400
343,23851,1280880000
343,28636,1287619200
343,31431,1303257600
343,36995,1316044800
343,12831,1316563200
343,30185,1316563200
343,41129,1322611200
343,40902,1329955200
343,35575,1340236800
343,45504,1340236800
343,34193,1361836800
343,44938,1363824000
343,52253,1368662400
343,33564,1376524800
343,57689,1376524800
343,58576,1378339200
344,43081,1388361600
344,39818,1391817600
344,43936,1391817600
345,3115,1098403200
345,13170,1242172800
345,20923,1255392000
345,21424,1256774400
345,21076,1268784000
345,406,1286496000
345,904,1286496000
345,4375,1286496000
345,1192,1288310400
345,20767,1292716800
345,6835,1307404800
345,37375,1322524800
345,6906,1323302400
345,28382,1347148800
345,39818,1347148800
345,46652,1347148800
346,4667,1130025600
346,16574,1168387200
346,38618,1404518400
347,28121,1283472000
347,37314,1313712000
347,50364,1345593600
347,14350,1401408000
348,14523,1230249600
348,22884,1318377600
348,46846,1352419200
348,25932,1383264000
348,50794,1383264000
348,52895,1383264000
348,52934,1383264000
348,13621,1383609600
348,48952,1383609600
348,54304,1383609600
348,28410,1394064000
348,58551,1394064000
348,7573,1397174400
348,11426,1397174400
348,13342,1397174400
348,23454,1397174400
348,23457,1397174400
348,43623,1397174400
349,51143,1354147200
349,39818,1355270400
349,41455,1355270400
349,46167,1355270400
350,46332,1339718400
350,20729,1394928000
350,57315,1395360000
350,12081,1404432000
350,38462,1404432000
351,8745,1338249600
351,16952,1342569600
351,4320,1346803200
351,51602,1360368000
351,36833,1360540800
351,46637,1360540800
351,47531,1360627200
351,40810,1395360000
352,14022,1218758400
352,18296,1228521600
352,3381,1301270400
352,23323,1372982400
353,21105,1305676800
353,23536,1370563200
353,29064,1370563200
354,37034,1358121600
354,8286,1362614400
354,13406,1362614400
355,4151,1251676800
355,12506,1251676800
355,13592,1251676800
356,38555,1361750400
356,25670,1390089600
356,25743,1390089600
356,28546,1390089600
